generation	transect	b	p_beta	lrt_p_value
741	1	-0.022634162	0.837715917	0.83771594
741	2	0.143577829	0.198591804	0.19870898
741	3	-0.155948973	0.175730328	0.17589577
741	4	-0.069632315	0.545433454	0.545444847
742	1	-0.003904844	0.972016928	0.972016519
742	2	0.148468566	0.182131027	0.182219256
742	3	-0.183950882	0.111352321	0.111531581
742	4	-0.027436366	0.812179204	0.81217972
743	1	-0.03232997	0.771176125	0.771169777
743	2	0.145306722	0.191956897	0.192067644
743	3	-0.151459798	0.189202661	0.189365276
743	4	0.020143164	0.861816053	0.861807372
744	1	0.035546515	0.749239103	0.749276256
744	2	0.157770133	0.157967682	0.158058355
744	3	-0.124463766	0.282693596	0.282826075
744	4	-0.020386377	0.860003167	0.860003967
745	1	0.073932373	0.507222432	0.507355455
745	2	0.147586697	0.184844258	0.184933978
745	3	-0.152721204	0.188823468	0.18896469
745	4	-0.027401628	0.812241366	0.81224372
746	1	0.011678116	0.917185762	0.917189474
746	2	0.118731833	0.287908279	0.287979216
746	3	-0.165879412	0.153151937	0.153293205
746	4	-0.031412087	0.78579908	0.785799525
747	1	-0.01754662	0.875363494	0.875338104
747	2	0.125730359	0.257955447	0.258063281
747	3	-0.145535219	0.210928485	0.211075134
747	4	-0.00561083	0.961345678	0.961347278
748	1	-0.02588622	0.816146594	0.81615776
748	2	0.095603693	0.394281835	0.394310219
748	3	-0.134154414	0.250927611	0.251073305
748	4	-0.012719147	0.911919664	0.91191984
749	1	-0.016996709	0.878958326	0.879005593
749	2	0.110759843	0.324937785	0.324941648
749	3	-0.1827599	0.118475297	0.118593232
749	4	0.025038075	0.828785951	0.828784397
750	1	-0.022796737	0.839410819	0.839406256
750	2	0.10550497	0.348080084	0.348127996
750	3	-0.171702125	0.141129915	0.141312319
750	4	-0.026362626	0.818736492	0.818736284
751	1	-0.026719298	0.812412538	0.81240632
751	2	0.154154851	0.171347907	0.171434656
751	3	-0.176251927	0.129148294	0.129323316
751	4	6.64E-04	0.995374625	0.99537437
752	1	-0.006377116	0.954859965	0.954859608
752	2	0.185431594	0.099019882	0.099127148
752	3	-0.159283792	0.171245269	0.171397778
752	4	0.029098713	0.799972078	0.799978961
753	1	-0.018418357	0.86904084	0.868952281
753	2	0.168904612	0.13516274	0.13524449
753	3	-0.174773061	0.135008081	0.135148973
753	4	0.043725892	0.701405135	0.701412661
754	1	0.00183765	0.986986757	0.986996187
754	2	0.151261136	0.181869855	0.181999778
754	3	-0.150065873	0.197422096	0.197563745
754	4	0.007218969	0.949504857	0.949510293
755	1	-0.009443852	0.933786371	0.933785729
755	2	0.181864769	0.109048943	0.109185241
755	3	-0.154763134	0.182632135	0.182763006
755	4	0.03935354	0.73018091	0.730180626
756	1	-0.016816813	0.882227422	0.882226541
756	2	0.180433743	0.114161215	0.114247552
756	3	-0.178547886	0.122884674	0.123041012
756	4	-0.007642988	0.946110742	0.946110115
757	1	-0.00368558	0.973936834	0.973935739
757	2	0.173869559	0.126773302	0.126859113
757	3	-0.163433816	0.159547645	0.159686471
757	4	0.04821099	0.670464231	0.670469977
758	1	-0.012684127	0.910166875	0.910160376
758	2	0.171364498	0.133585365	0.133690055
758	3	-0.179257996	0.123974559	0.124118238
758	4	0.018035961	0.87322383	0.873262487
759	1	0.011681161	0.916352053	0.916352378
759	2	0.143034082	0.213890781	0.214021293
759	3	-0.172734807	0.138014104	0.138162783
759	4	0.021183166	0.850250617	0.850250302
760	1	-0.010699866	0.923368247	0.92336933
760	2	0.077284735	0.500077519	0.500128965
760	3	-0.165080684	0.158903145	0.159037911
760	4	-0.01310416	0.90736931	0.907364088
761	1	0.025435941	0.818699036	0.818700123
761	2	0.140282801	0.220771224	0.220868492
761	3	-0.122100266	0.296086281	0.296159423
761	4	-0.008368738	0.940718488	0.94071276
762	1	-0.042942241	0.701008427	0.701008396
762	2	0.170708173	0.135946757	0.136035444
762	3	-0.164382826	0.158419392	0.158522824
762	4	-0.021695774	0.847567437	0.847591224
763	1	0.002878237	0.979549188	0.979549162
763	2	0.187995713	0.10127876	0.101349104
763	3	-0.124691065	0.282986846	0.283105963
763	4	-0.010319272	0.927057934	0.927055501
764	1	0.009916367	0.929294669	0.929314828
764	2	0.157218317	0.169852714	0.169939393
764	3	-0.169285365	0.14536525	0.145487011
764	4	-2.45E-04	0.99827898	0.998247756
765	1	-0.00733976	0.948527031	0.948529065
765	2	0.132285786	0.247140372	0.247253041
765	3	-0.162031621	0.165021609	0.165147773
765	4	-0.031995124	0.777684199	0.777603348
766	1	0.034626023	0.760100204	0.760085386
766	2	0.155118524	0.173226571	0.173334942
766	3	-0.128594015	0.267534141	0.267633
766	4	-0.02556125	0.822492157	0.822494375
767	1	0.008139688	0.942819054	0.942817888
767	2	0.159501599	0.162799859	0.162911012
767	3	-0.130236553	0.26751786	0.267626884
767	4	-0.019052642	0.867804032	0.867805417
768	1	0.029515124	0.792373481	0.792378775
768	2	0.098190426	0.38817738	0.3882349
768	3	-0.099303641	0.400082203	0.400169263
768	4	8.34E-04	0.994163788	0.994151783
769	1	0.04863639	0.666108355	0.666119396
769	2	0.111484494	0.330529038	0.330587794
769	3	-0.111724831	0.34062547	0.340687291
769	4	-0.01430059	0.900340629	0.900340363
770	1	0.030847312	0.783773989	0.783783268
770	2	0.074026011	0.515820574	0.515840518
770	3	-0.112955405	0.337817464	0.337897698
770	4	0.034705227	0.760524582	0.760536188
771	1	0.026381381	0.816623402	0.816625001
771	2	0.100843979	0.380926612	0.381006445
771	3	-0.089774645	0.448086887	0.448156008
771	4	-0.030840048	0.788085138	0.788088582
772	1	0.036668507	0.74755049	0.74755943
772	2	0.090666413	0.427396489	0.427463359
772	3	-0.109856128	0.346189403	0.3463054
772	4	-0.011447516	0.91979137	0.919791828
773	1	0.042755727	0.706665393	0.706671639
773	2	0.053315724	0.643096117	0.643115201
773	3	-0.135872885	0.24547639	0.245560898
773	4	0.013468855	0.90614397	0.906144023
774	1	0.036229123	0.750095321	0.750098359
774	2	0.055824384	0.626717449	0.626745782
774	3	-0.093603317	0.427240072	0.427380427
774	4	0.024293269	0.830893314	0.830890155
775	1	0.037606191	0.741314933	0.741314808
775	2	0.053926862	0.640790565	0.6408071
775	3	-0.092715633	0.431575185	0.431624728
775	4	-0.015440679	0.892982631	0.892983517
776	1	0.008214738	0.942197602	0.942197426
776	2	0.048777575	0.669532422	0.669540114
776	3	-0.040320784	0.734347996	0.734349871
776	4	-0.008792812	0.938905232	0.938907549
777	1	0.011258981	0.920612368	0.92061095
777	2	0.0877277	0.4442517	0.444273367
777	3	-0.057746105	0.627292963	0.627306518
777	4	-0.009060611	0.937137589	0.937141521
778	1	0.03168947	0.780256071	0.780260646
778	2	0.069856728	0.540959302	0.540992124
778	3	-0.068693257	0.564143607	0.564180554
778	4	0.005853811	0.959493133	0.95949288
779	1	-0.02218651	0.844482163	0.84446225
779	2	0.08503966	0.460997183	0.461030718
779	3	-0.066937551	0.572188806	0.572216479
779	4	-0.051575909	0.654461659	0.65447354
780	1	-0.020300987	0.857561333	0.857553112
780	2	0.073541016	0.524492002	0.524510826
780	3	-0.035836998	0.762385119	0.762392018
780	4	0.006743095	0.953485113	0.953484972
781	1	8.46E-04	0.994015575	0.994015001
781	2	0.062258718	0.587637606	0.587658075
781	3	-0.045006551	0.705119816	0.705095304
781	4	-3.05E-04	0.997881917	0.997881998
782	1	-0.02858581	0.801151007	0.801149981
782	2	0.064862338	0.575372737	0.575382826
782	3	-0.019991721	0.866302548	0.866303782
782	4	-0.001216388	0.99157385	0.991574163
783	1	0.022585738	0.841340813	0.841334282
783	2	0.043336297	0.708436879	0.708443711
783	3	-0.046877917	0.692322484	0.69233482
783	4	0.011491705	0.92077012	0.920754728
784	1	0.043563298	0.702127121	0.702139628
784	2	0.039808397	0.732383293	0.732423566
784	3	-0.01660628	0.88871252	0.888714073
784	4	-0.001724597	0.988030736	0.988037089
785	1	-0.00982806	0.931206208	0.931227497
785	2	0.028692545	0.80476532	0.804759943
785	3	-0.042440756	0.721423276	0.721425162
785	4	-0.012921379	0.91070331	0.910702687
786	1	0.017112555	0.880687923	0.880693956
786	2	0.019523654	0.866670145	0.866668501
786	3	-0.040862722	0.7315316	0.731539801
786	4	-0.020735455	0.85689904	0.856898795
787	1	-0.004870805	0.96599643	0.965992445
787	2	0.00622932	0.956977356	0.956976302
787	3	-0.050975465	0.667027758	0.66703085
787	4	-0.042003952	0.714107977	0.714108021
788	1	0.030996356	0.786443296	0.786448926
788	2	0.030924418	0.788672379	0.788688936
788	3	-0.05684231	0.631456388	0.631453849
788	4	-0.02066327	0.858066979	0.858067476
789	1	0.047229665	0.677396362	0.67741173
789	2	0.04087682	0.721983367	0.721989387
789	3	-0.093240277	0.431757492	0.431775569
789	4	-0.058124034	0.610539971	0.610546595
790	1	0.06509343	0.568013069	0.568046163
790	2	0.107786869	0.351778145	0.351864408
790	3	-0.083403069	0.483901523	0.484042099
790	4	-0.014751413	0.897751785	0.897746681
791	1	0.05872862	0.605868191	0.605872979
791	2	0.094783074	0.411429717	0.411464354
791	3	-0.087996622	0.463555537	0.463569603
791	4	-0.002396409	0.983208113	0.983208234
792	1	0.026007147	0.820538308	0.820543331
792	2	0.081205207	0.482161256	0.482188001
792	3	-0.038180767	0.75066867	0.750673718
792	4	-0.047297235	0.681053276	0.681047405
793	1	-0.009140107	0.93635796	0.936353741
793	2	0.078720877	0.493410145	0.493442306
793	3	-0.063526728	0.594380153	0.594385884
793	4	-0.017901975	0.876469315	0.876473095
794	1	-0.004139941	0.971160453	0.971156616
794	2	0.086962682	0.448388478	0.448419219
794	3	-0.04473839	0.70849002	0.70848942
794	4	-0.021466828	0.852337343	0.852339253
795	1	-0.010129834	0.929736222	0.929739974
795	2	0.102539108	0.374312581	0.374376477
795	3	-0.081595909	0.493702283	0.493709182
795	4	-0.033836293	0.771780129	0.771776118
796	1	0.019269178	0.86564084	0.865639466
796	2	0.112025685	0.334338334	0.334406215
796	3	-0.071264288	0.55296919	0.55303292
796	4	-0.012051036	0.916497583	0.916501157
797	1	0.023830051	0.834415942	0.834416176
797	2	0.093075704	0.425535732	0.425589205
797	3	-0.068154706	0.568022859	0.568141989
797	4	0.004269283	0.970389056	0.970382546
798	1	-0.004546317	0.968563378	0.9685633
798	2	0.071555923	0.540340993	0.540359914
798	3	-0.116063896	0.333970757	0.333993056
798	4	0.031803377	0.78295315	0.782947502
799	1	-0.007436668	0.948500207	0.94850002
799	2	0.104178694	0.371055265	0.371093304
799	3	-0.043461867	0.717617196	0.717618443
799	4	0.03976988	0.727682246	0.727677945
800	1	-0.026662501	0.816992463	0.816990475
800	2	0.06060394	0.602174657	0.602191944
800	3	-0.09578399	0.426974644	0.427008122
800	4	-0.004171763	0.970963796	0.970957072
801	1	0.031882926	0.781894044	0.781894413
801	2	0.049323938	0.674009196	0.674000458
801	3	-0.067529192	0.575288062	0.575285302
801	4	0.004934456	0.965661228	0.965661025
802	1	-0.052089537	0.651172696	0.651194027
802	2	0.078784965	0.500008205	0.500025883
802	3	-0.066402695	0.581416384	0.581417098
802	4	-0.022773379	0.841601527	0.841606737
803	1	-0.02403946	0.834355159	0.83435533
803	2	0.056443901	0.629966665	0.629982606
803	3	-0.040899135	0.733762587	0.733763313
803	4	0.04942044	0.666159062	0.666161345
804	1	-0.050019247	0.664689933	0.66468472
804	2	0.040201861	0.732086253	0.732083122
804	3	-0.021171877	0.86053551	0.860534777
804	4	0.009264108	0.935726585	0.935719923
805	1	-0.03528987	0.760337476	0.760339932
805	2	0.047681199	0.683018058	0.683020039
805	3	-0.045254119	0.708675961	0.708669141
805	4	0.015418139	0.892874765	0.892872996
806	1	-0.054953301	0.634188098	0.634182047
806	2	0.044898376	0.70290974	0.702921338
806	3	-0.052190425	0.666002856	0.665998817
806	4	0.011552153	0.919842266	0.919836671
807	1	-0.006082665	0.958067051	0.958077479
807	2	0.035561213	0.760382105	0.76038806
807	3	-0.042078252	0.727685043	0.727687348
807	4	-0.008474571	0.941368722	0.94136877
808	1	-0.027157038	0.814254981	0.81425213
808	2	0.038643075	0.741196923	0.741198197
808	3	-0.002496345	0.98344804	0.983457271
808	4	-0.032803786	0.775598732	0.775598335
809	1	-0.026082472	0.822241231	0.822245059
809	2	0.055749627	0.633635517	0.633644978
809	3	-0.034028402	0.777072036	0.777068608
809	4	-0.034406433	0.76578441	0.765783011
810	1	-0.008843015	0.939063477	0.939075703
810	2	0.06316705	0.589784017	0.589793469
810	3	-0.022219517	0.85309177	0.853095886
810	4	-0.020780927	0.856353839	0.856354684
811	1	-0.019863694	0.863704981	0.863703455
811	2	0.066565019	0.570023606	0.570036941
811	3	-0.039155153	0.744578074	0.744567819
811	4	-0.038228933	0.741977176	0.741978825
812	1	-0.003885316	0.973271521	0.973230952
812	2	0.04770896	0.680919474	0.680925661
812	3	-0.021660602	0.856561742	0.856560403
812	4	-0.087777579	0.448964643	0.448996206
813	1	-0.020739939	0.857629779	0.857631896
813	2	0.052782465	0.649150077	0.649165169
813	3	-0.007895856	0.947576896	0.947575608
813	4	-0.036583735	0.751440839	0.751447724
814	1	-0.020885279	0.85681319	0.856780939
814	2	0.065308944	0.572433274	0.572461023
814	3	0.012937745	0.914212478	0.914219334
814	4	-0.044160905	0.702125422	0.70213135
815	1	-0.055927121	0.629997994	0.630000987
815	2	0.008516391	0.941218124	0.941217468
815	3	0.015118468	0.89990837	0.89991631
815	4	-0.026023342	0.821151297	0.82115644
816	1	-0.015579286	0.893353842	0.893352613
816	2	0.045088999	0.696888953	0.696890616
816	3	0.014378546	0.904661944	0.904663065
816	4	-0.054436702	0.633725561	0.633739509
817	1	-0.034733173	0.764525459	0.764497479
817	2	0.029391263	0.798358473	0.798359426
817	3	0.011507815	0.924225936	0.924219821
817	4	-0.056253355	0.623907802	0.623921461
818	1	0.014344256	0.901602169	0.901600264
818	2	0.029679972	0.796308535	0.796309468
818	3	0.01491528	0.90117495	0.90120191
818	4	-0.066319532	0.566940078	0.566957844
819	1	-0.018560392	0.872893356	0.872891997
819	2	-0.012550219	0.912887224	0.912890072
819	3	0.009406148	0.938066529	0.938064408
819	4	-0.030855084	0.788971937	0.78897943
820	1	-0.009239286	0.936719416	0.936718209
820	2	0.006236323	0.956955149	0.956954735
820	3	-0.007467221	0.950824076	0.950822689
820	4	-0.058438267	0.612255449	0.612265623
821	1	0.009050023	0.937450223	0.937449758
821	2	0.04853982	0.673415183	0.673417169
821	3	0.040330416	0.739246894	0.739248168
821	4	-0.069586399	0.544843753	0.54484044
822	1	-0.01218979	0.916187471	0.916197851
822	2	0.027912742	0.808909885	0.808904595
822	3	-0.004777241	0.968681642	0.968680598
822	4	-0.067658546	0.556212787	0.556236245
823	1	-0.019039461	0.870042039	0.870042596
823	2	4.41E-04	0.996955324	0.996955021
823	3	0.026791085	0.824933451	0.824913197
823	4	-0.058582444	0.60833557	0.608342921
824	1	-7.86E-04	0.994552628	0.994551374
824	2	-0.01962294	0.865311003	0.865310839
824	3	0.062947179	0.600915267	0.600927514
824	4	-0.041351952	0.719968429	0.71997201
825	1	0.034543335	0.764645613	0.764624179
825	2	-0.004353496	0.970115417	0.970116173
825	3	0.050538984	0.675068528	0.675073281
825	4	-0.010839961	0.92516669	0.92516775
826	1	-8.25E-05	0.999433069	0.999433923
826	2	-0.041791751	0.719634335	0.719635468
826	3	0.029550938	0.806573306	0.80657554
826	4	-0.033834353	0.769883301	0.769880656
827	1	0.033661379	0.770111213	0.770113052
827	2	0.026307523	0.820849402	0.820850425
827	3	0.057294854	0.634444057	0.634575023
827	4	-0.034725572	0.765251289	0.765261572
828	1	0.040597745	0.725624407	0.725619894
828	2	-0.029606358	0.798291856	0.798349538
828	3	0.035485764	0.768427619	0.768431695
828	4	-0.022087782	0.848780478	0.848775047
829	1	0.008587466	0.941034043	0.941037062
829	2	0.013723909	0.906546528	0.90654574
829	3	0.00459555	0.969891652	0.969896345
829	4	-0.05501254	0.632848836	0.632876115
830	1	0.024797632	0.83166085	0.831662033
830	2	-0.004218605	0.971321965	0.971323487
830	3	0.054378668	0.652863434	0.65289542
830	4	-0.021208136	0.855468593	0.855453286
831	1	0.014697931	0.899434253	0.899445633
831	2	-0.023707581	0.83750689	0.837509517
831	3	0.093698762	0.435415349	0.435444382
831	4	-0.010241416	0.930615968	0.930620183
832	1	0.041794487	0.718833478	0.718832337
832	2	0.040302031	0.728335562	0.728324638
832	3	0.062143582	0.607260611	0.607276299
832	4	0.003043157	0.979302772	0.979305287
833	1	0.045392176	0.69540409	0.695415728
833	2	0.007792139	0.946704153	0.946704605
833	3	0.099256449	0.407509462	0.40755914
833	4	-0.020094185	0.864172598	0.864209835
834	1	-2.51E-04	0.998270445	0.998278597
834	2	-0.019729289	0.863546313	0.863548986
834	3	0.100662605	0.407216178	0.407594567
834	4	-0.043832596	0.707269955	0.70727299
835	1	0.053906411	0.640188098	0.640193319
835	2	-0.006421484	0.955626757	0.955625676
835	3	0.092338076	0.445353644	0.445377968
835	4	-0.00271777	0.981213923	0.981225697
836	1	0.058735088	0.60791261	0.607921498
836	2	-0.019904684	0.863820296	0.863799298
836	3	0.055314318	0.647144247	0.647156021
836	4	-0.00753313	0.948181158	0.948190987
837	1	0.024995415	0.827932629	0.827932144
837	2	-0.019189647	0.868252573	0.868260507
837	3	0.059634942	0.618832506	0.618833781
837	4	-0.040636231	0.724245533	0.724245101
838	1	-0.001396188	0.99032163	0.990321761
838	2	-0.025566218	0.823502994	0.823507134
838	3	0.070799892	0.555591486	0.555618352
838	4	-0.01392511	0.904044128	0.90404449
839	1	0.001097803	0.992358365	0.992356448
839	2	-0.030061568	0.796429657	0.796394474
839	3	0.037800143	0.752681634	0.752683584
839	4	-0.029194328	0.800443738	0.800455291
840	1	0.011863601	0.917511202	0.917506916
840	2	-0.041595131	0.719484188	0.719526326
840	3	0.066166735	0.580161641	0.580183317
840	4	-0.006129178	0.957645025	0.957646337
841	1	0.041152808	0.7203296	0.720336256
841	2	-0.053041623	0.648061322	0.648087139
841	3	0.061887388	0.604351734	0.604370671
841	4	-0.069739244	0.544413796	0.544410852
842	1	0.028085019	0.808927851	0.8089246
842	2	-0.055875743	0.630351926	0.630380717
842	3	0.065286113	0.587171708	0.587172174
842	4	-0.030993877	0.789016991	0.789010631
843	1	0.018300615	0.874720877	0.874714732
843	2	-0.056718594	0.62332157	0.623348123
843	3	0.049668308	0.676853452	0.676858628
843	4	-0.065625124	0.572681564	0.572698291
844	1	0.054310396	0.639095259	0.639104665
844	2	-0.0217373	0.850234798	0.850237343
844	3	0.067355171	0.572131878	0.572137711
844	4	-0.065732813	0.571543772	0.57156191
845	1	0.036884617	0.750035067	0.75004414
845	2	-0.01083173	0.925041494	0.925042012
845	3	0.057720453	0.627741486	0.627736527
845	4	-0.063197026	0.585342688	0.58539013
846	1	0.006247321	0.957217539	0.95721759
846	2	-0.001439991	0.990028767	0.990028906
846	3	0.00359574	0.97591895	0.975939854
846	4	-0.049779841	0.668001074	0.668001934
